Code commune,Nom commune,Code région,Code département,Logements,Établissements,Meilleure estimation des locaux à date,Zones très denses,Engagements L. 33-13 et AMEL,Intentions privées hors engagement L. 33-13,Commune rurale,Commune de montagne,T4 2017prop,T1 2018prop,T2 2018prop,T3 2018prop,T4 2018prop,T1 2019prop,T2 2019prop,T3 2019prop,T4 2019prop,T1 2020prop,T2 2020prop,T3 2020prop,Indicateur_AMEL_AMII
02564,Noyant-et-Aconin,32,02,210,7,218,NA,NA,NA,1,NA,100,100,100,100,100,100,100,100,100,100,100,100.46,0
02565,Oeuilly,32,02,135,3,144,NA,NA,NA,1,NA,0,0,0,0,0,99.31,99.31,99.31,99.31,100,100,100,0
02566,Ognes,32,02,518,9,544,NA,NA,NA,NA,NA,1.29,100.18,100.18,100.18,100.18,99.82,99.82,100,100,100,100,100.37,0
02567,Ohis,32,02,145,4,149,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0.67,0.67,0.67,0.67,0
02568,Oigny-en-Valois,32,02,105.09,3,108,NA,NA,NA,1,NA,0,94.44,95.37,95.37,95.37,94.44,95.37,96.3,96.3,100,100,100,0
02569,Oisy,32,02,199.19,10,209,NA,NA,NA,1,NA,0,0,0,0,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,0
02570,Ollezy,32,02,77.38,4,81,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,97.53,98.77,0
02571,Omissy,32,02,282,8,315,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,10.79,45.08,64.13,64.13,67.94,68.57,68.57,1
02572,Orainville,32,02,204,4,227,NA,NA,NA,1,NA,0,0,0,92.95,95.15,95.15,96.04,97.36,100,100,100,100,0
02573,Orgeval,32,02,33,3,36,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,97.22,97.22,97.22,1
02574,Origny-en-Thiérache,32,02,676.67,20,697,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0.14,0.14,0.14,0
02575,Origny-Sainte-Benoite,32,02,858,38,991,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,85.97,85.97,87.29,87.29,87.29,0
02576,Osly-Courtil,32,02,130,3,138,NA,NA,NA,1,NA,0,0,0,0,75.36,76.09,78.26,76.09,76.09,100,100,100,0
02577,Ostel,32,02,51,4,55,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,98.18,98.18,98.18,0
02578,Oulches-la-Vallée-Foulon,32,02,42.25,1,43,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,106.98,0
02579,Oulchy-la-Ville,32,02,63.19,3,68,NA,NA,NA,1,NA,0,0,0,0,0,0,0,29.41,29.41,29.41,29.41,101.47,0
02580,Oulchy-le-Château,32,02,388.32,18,414,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,38.89,100.24,0
02581,Paars,32,02,130,2,143,NA,NA,NA,1,NA,0,0,0,0,0,0,0,91.61,93.71,100,100,100.7,0
02582,Paissy,32,02,49.88,2,52,NA,NA,NA,1,NA,0,0,0,0,3.85,3.85,3.85,3.85,3.85,3.85,3.85,111.54,0
02583,Pancy-Courtecon,32,02,27,1,33,NA,NA,NA,1,NA,0,0,0,90.91,90.91,90.91,90.91,93.94,93.94,100,100,100,0
02584,Papleux,32,02,45,1,51,NA,NA,NA,1,NA,0,0,0,0,0,100,100,100,100,100,100,100,0
02585,Parcy-et-Tigny,32,02,114.57,8,123,NA,NA,NA,1,NA,0,0,0,0,94.31,94.31,94.31,94.31,94.31,94.31,98.37,98.37,0
02586,Parfondeval,32,02,108.26,5,113,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02587,Parfondru,32,02,160,4,171,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,60.82,81.87,81.87,81.87,1
02588,Pargnan,32,02,50,NA,55,NA,NA,NA,1,NA,0,0,0,0,0,92.73,92.73,92.73,98.18,98.18,98.18,98.18,0
02589,Pargny-Filain,32,02,110.3,5,117,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02590,Pargny-la-Dhuys,32,02,97.22,3,100,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02591,Pargny-les-Bois,32,02,65,2,69,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,100,100,0
02592,Parpeville,32,02,122,6,138,NA,NA,NA,1,NA,0,0,99.28,99.28,100,100,100,100,100,100,100,100,0
02593,Pasly,32,02,461,5,515,NA,NA,NA,1,NA,92.23,92.23,92.23,92.82,99.22,99.61,99.81,100.19,100.19,100.19,100,100,0
02594,Passy-en-Valois,32,02,60,2,68,NA,NA,NA,1,NA,0,0,0,0,92.65,92.65,92.65,92.65,92.65,94.12,97.06,97.06,0
02595,Passy-sur-Marne,32,02,74,18,92,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02596,Pavant,32,02,365,7,383,NA,NA,NA,1,NA,0,0,0,0,0,99.48,99.48,99.48,99.48,99.48,100,100,0
02598,Pernant,32,02,299,16,332,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,98.49,98.49,0
02599,Pierremande,32,02,129,3,133,NA,NA,NA,1,NA,0,0,0,98.5,99.25,99.25,99.25,99.25,100,100,100,100,0
02600,Pierrepont,32,02,184,10,198,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,100,100,101.01,0
02601,Pignicourt,32,02,73,6,80,NA,NA,NA,1,NA,0,0,0,98.75,98.75,98.75,98.75,98.75,100,100,100,101.25,0
02602,Pinon,32,02,787,29,906,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,23.62,24.17,98.45,98.57,0
02604,Pithon,32,02,41.88,2,45,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,100,100,0
02605,Pleine-Selve,32,02,93,4,100,NA,NA,NA,1,NA,0,0,98,100,100,100,100,100,100,100,100,100,0
02606,Le Plessier-Huleu,32,02,46.1,1,47,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,95.74,95.74,0
02607,Ploisy,32,02,33.84,11,45,NA,NA,NA,1,NA,0,0,0,0,91.11,93.33,93.33,93.33,93.33,93.33,93.33,93.33,0
02608,Plomion,32,02,276,10,310,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0.32,0.32,99.68,0
02609,Ployart-et-Vaurseine,32,02,14,1,21,NA,NA,NA,1,NA,0,0,0,0,66.67,66.67,66.67,95.24,100,100,100,100,0
02610,Pommiers,32,02,288,13,352,NA,NA,NA,1,NA,1.7,1.7,1.7,1.7,94.89,96.02,96.02,96.02,96.02,99.72,100,98.58,0
02612,Pont-Arcy,32,02,55.09,3,58,NA,NA,NA,1,NA,0,0,0,0,0,91.38,91.38,91.38,93.1,93.1,93.1,93.1,0
02613,Pontavert,32,02,260,12,272,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02614,Pontru,32,02,120,4,124,NA,NA,NA,1,NA,0,0,0,0,0,0,75.81,75.81,75.81,75.81,75.81,91.13,0
02615,Pontruet,32,02,132,2,176,NA,NA,NA,1,NA,0,0,0,0,0,0,99.43,99.43,99.43,99.43,99.43,86.36,0
02616,Pont-Saint-Mard,32,02,94.08,5,99,NA,NA,NA,1,NA,0,0,0,95.96,95.96,95.96,95.96,95.96,95.96,96.97,96.97,96.97,0
02617,Pouilly-sur-Serre,32,02,218,9,242,NA,NA,NA,1,NA,0,0,0,0,99.59,100,100,100,100,100,100,100.41,0
02618,Prémont,32,02,314,10,326,NA,NA,NA,1,NA,0,96.01,98.47,98.77,98.77,98.77,98.77,98.77,99.08,99.69,99.69,99.69,0
02619,Prémontré,32,02,270.24,8,278,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02620,Presles-et-Boves,32,02,186.7,22,209,NA,NA,NA,1,NA,0,0,0,0,0,0,43.54,43.54,43.54,91.87,92.34,92.34,0
02621,Presles-et-Thierny,32,02,186.3,9,195,NA,FRTE (AMII),NA,1,NA,0,0,0,0,95.38,95.38,96.41,96.41,96.41,96.41,96.92,96.92,1
02622,Priez,32,02,20,2,22,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02623,Prisces,32,02,54,2,59,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,100,0
02624,Proisy,32,02,160.78,6,167,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02625,Proix,32,02,78.79,3,82,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,98.78,0
02626,Prouvais,32,02,166,6,172,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02627,Proviseux-et-Plesnoy,32,02,53.2,7,60,NA,NA,NA,1,NA,0,0,0,13.33,13.33,13.33,13.33,13.33,13.33,13.33,13.33,13.33,0
02628,Puiseux-en-Retz,32,02,115,3,127,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02629,Puisieux-et-Clanlieu,32,02,135,8,151,NA,NA,NA,1,NA,0,0,0,0,0,0,94.04,94.04,94.04,94.04,94.04,94.04,0
02631,Quierzy,32,02,199.32,4,203,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02632,Quincy-Basse,32,02,31,3,34,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02633,Quincy-sous-le-Mont,32,02,32,1,35,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,100,100,100,100,0
02634,Raillimont,32,02,37,5,44,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,102.27,102.27,100,97.73,0
02635,Ramicourt,32,02,67.64,5,73,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02636,Regny,32,02,95,4,100,NA,NA,NA,1,NA,0,0,0,92,97,99,99,100,100,100,100,100,0
02637,Remaucourt,32,02,134,7,147,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,0,0,25.85,44.22,1
02638,Remies,32,02,108,3,117,NA,NA,NA,1,NA,0,0,0,98.29,98.29,99.15,99.15,99.15,100,100,100,100,0
02639,Remigny,32,02,168,4,177,NA,NA,NA,1,NA,0,0,0,0,0,98.87,98.87,98.87,98.87,100,100,100.56,0
02640,Renansart,32,02,79.32,6,85,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,100,100,100,0
02641,Renneval,32,02,60.21,4,69,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,100,100,0
02642,Résigny,32,02,117,4,121,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02643,Ressons-le-Long,32,02,407.21,16,423,NA,NA,NA,1,NA,0,0,0,70.69,71.39,71.39,71.63,86.05,86.29,86.29,86.29,94.56,0
02644,Retheuil,32,02,182,6,199,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,100,102.51,0
02645,Reuilly-Sauvigny,32,02,122.42,6,128,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02647,Ribeauville,32,02,40.76,2,43,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02648,Ribemont,32,02,969,56,1056,NA,NA,NA,NA,NA,60.89,60.89,98.01,98.01,98.01,98.11,98.96,99.15,99.34,99.91,100,100,0
02649,Rocourt-Saint-Martin,32,02,110,5,115,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02650,Rocquigny,32,02,171.33,10,181,NA,NA,NA,1,NA,0,0,0,0,0,0,97.24,97.79,99.45,99.45,99.45,100,0
02651,Rogécourt,32,02,51.62,2,54,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0
02652,Rogny,32,02,48.71,5,54,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02653,Romeny-sur-Marne,32,02,235.02,18,253,NA,NA,NA,NA,NA,0,0,0,0,0,96.44,96.44,96.44,97.23,97.23,97.23,97.23,0
02654,Romery,32,02,45.93,1,47,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02655,Ronchères,32,02,64,4,71,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02656,Roucy,32,02,172,6,187,NA,NA,NA,1,NA,0,0,0,0,0,0,99.47,99.47,99.47,99.47,100,98.4,0
02657,Rougeries,32,02,97.96,2,100,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02658,Roupy,32,02,103,5,117,NA,NA,NA,1,NA,0,99.15,99.15,99.15,99.15,99.15,99.15,100,100,100,100,100,0
02659,Rouvroy,32,02,235.85,25,261,NA,FRTE (AMII),NA,1,NA,0,0,0,0,26.82,57.85,58.24,58.24,72.41,72.41,83.52,92.72,1
02660,Rouvroy-sur-Serre,32,02,28,1,32,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,100,100,100,103.12,0
02661,Royaucourt-et-Chailvet,32,02,105.04,6,111,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02662,Rozet-Saint-Albin,32,02,173,7,196,NA,NA,NA,1,NA,0,0,0,0,0,0,0,91.33,91.33,91.33,91.33,91.33,0
02663,Rozières-sur-Crise,32,02,92.72,2,95,NA,NA,NA,1,NA,0,0,0,0,0,0,96.84,96.84,96.84,96.84,97.89,97.89,0
02664,Rozoy-Bellevalle,32,02,69.13,1,70,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02665,Grand-Rozoy,32,02,143.23,5,148,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,98.65,98.65,0
02666,Rozoy-sur-Serre,32,02,522.59,41,591,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,83.08,88.83,89,97.8,0
02667,Saconin-et-Breuil,32,02,96,3,105,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,95.24,95.24,102.86,0
02668,Sains-Richaumont,32,02,499.15,26,525,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02670,Saint-Algis,32,02,91.84,3,95,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02671,Saint-Aubin,32,02,128,4,139,NA,NA,NA,1,NA,0,0,0,0,95.68,94.96,94.96,94.96,95.68,95.68,100,100,0
02672,Saint-Bandry,32,02,126.98,5,132,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,93.18,96.97,0
02673,Saint-Christophe-à-Berry,32,02,191,6,202,NA,NA,NA,1,NA,0,0,0,0,0,0,97.03,97.03,100,100,100,100.5,0
02674,Saint-Clément,32,02,29,2,31,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02675,Sainte-Croix,32,02,59.09,2,61,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02676,Saint-Erme-Outre-et-Ramecourt,32,02,839,40,888,NA,NA,NA,1,NA,0,0,0,0,0,0,88.85,89.53,99.55,99.77,100,100.11,0
02677,Saint-Eugène,32,02,132,2,139,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,97.84,100,100,104.32,0
02678,Sainte-Geneviève,32,02,36.96,1,40,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,100,100,0
02679,Saint-Gengoulph,32,02,65.98,3,69,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02680,Saint-Gobain,32,02,1012,37,1199,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,92.83,92.83,92.83,95.16,0
02681,Saint-Gobert,32,02,144,8,168,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,98.21,98.81,98.81,0
02682,Saint-Mard,32,02,57,3,73,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,100,100,100,0
02683,Saint-Martin-Rivière,32,02,63.66,1,65,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02684,Saint-Michel,32,02,1582,50,1834,NA,NA,NA,NA,NA,81.84,81.9,82.61,87.46,88.06,89.04,89.09,89.09,89.09,89.09,91.06,91.06,0
02685,Saint-Nicolas-aux-Bois,32,02,53,2,58,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,100,100,100,98.28,0
02686,Saint-Paul-aux-Bois,32,02,190.14,9,199,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02687,Saint-Pierre-Aigle,32,02,175.45,12,187,NA,NA,NA,1,NA,0,90.91,90.91,90.91,90.91,90.91,90.91,93.05,93.05,93.58,93.58,93.58,0
02688,Saint-Pierre-lès-Franqueville,32,02,24,2,30,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,100,100,100,0
02689,Saint-Pierremont,32,02,30.13,4,34,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,105.88,0
02690,Sainte-Preuve,32,02,49,3,55,NA,NA,NA,1,NA,0,0,0,0,0,0,90.91,100,100,100,100,100,0
02691,Saint-Quentin,32,02,29992,1631,33976,NA,FRTE (AMII),NA,NA,NA,25.37,29.64,33.1,37.15,45.75,53.39,59.52,63.06,69,74.68,80.27,84.8,1
02693,Saint-Rémy-Blanzy,32,02,114,5,131,NA,NA,NA,1,NA,0,0,0,0,84.73,84.73,84.73,92.37,92.37,92.37,93.89,93.89,0
02694,Saint-Simon,32,02,272,9,300,NA,NA,NA,1,NA,0,0,0,95.33,95.33,95.33,95.33,99.67,99.67,99.67,100,100.33,0
02695,Saint-Thibaut,32,02,35,NA,41,NA,NA,NA,1,NA,0,0,0,0,0,0,0,92.68,97.56,100,100,100,0
02696,Saint-Thomas,32,02,53,NA,53,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02697,Samoussy,32,02,163.08,5,168,NA,FRTE (AMII),NA,1,NA,0,0,0,0,0,0,0,0,83.33,85.71,85.71,85.71,1
02698,Sancy-les-Cheminots,32,02,45,2,47,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,100,100,100,104.26,0
02699,Saponay,32,02,131,8,139,NA,NA,NA,1,NA,0,0,0,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,0
02701,Saulchery,32,02,336,20,357,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,100,100,100,100.28,0
02702,Savy,32,02,270,4,306,NA,NA,NA,1,NA,0,98.69,98.69,98.69,98.69,100.33,100.33,100.33,100.33,100.33,100,100,0
02703,Seboncourt,32,02,460,10,493,NA,NA,NA,1,NA,0,0,98.78,98.78,98.78,99.39,99.8,99.8,99.8,99.8,100,100.2,0
02704,Selens,32,02,127,3,133,NA,NA,NA,1,NA,0,0,0,94.74,94.74,95.49,95.49,95.49,95.49,95.49,95.49,100,0
02705,La Selve,32,02,99,5,106,NA,NA,NA,1,NA,0,0,0,0,0,100,100,100,100,100,100,100,0
02706,Septmonts,32,02,257.12,12,269,NA,NA,NA,1,NA,93.31,93.31,93.31,93.31,95.17,94.8,95.17,95.54,95.91,95.91,95.91,96.28,0
02707,Septvaux,32,02,82,4,88,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,98.86,100,100,100,0
02708,Sequehart,32,02,100,8,123,NA,NA,NA,1,NA,0,0,0,0,99.19,100,100,100,100,100,100,100,0
02709,Serain,32,02,198,6,209,NA,NA,NA,1,NA,0,100,100,100,100,100,100,100,100,100,100,100,0
02710,Seraucourt-le-Grand,32,02,313,10,329,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,96.96,99.7,0
02711,Serches,32,02,128,5,135,NA,NA,NA,1,NA,0,0,88.15,94.07,94.07,94.81,94.81,94.81,94.81,94.81,100,101.48,0
02712,Sergy,32,02,82.6,6,89,NA,NA,NA,1,NA,0,0,0,0,91.01,92.13,92.13,93.26,93.26,94.38,94.38,94.38,0
02713,Seringes-et-Nesles,32,02,121.49,9,130,NA,NA,NA,1,NA,0,0,0,1.54,85.38,86.15,86.15,86.15,86.15,86.15,86.15,93.85,0
02714,Sermoise,32,02,154,6,178,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,99.44,99.44,99.44,0
02715,Serval,32,02,29,2,31,NA,NA,NA,1,NA,0,0,0,0,0,0,0,100,100,100,100,93.55,0
02716,Servais,32,02,133,5,149,NA,NA,NA,1,NA,0,0,0,0,0,0,0,95.97,99.33,100,100,100,0
02717,Séry-lès-Mézières,32,02,274,5,294,NA,NA,NA,1,NA,0,0,0,0,0,0,99.66,99.66,99.66,100,100,100.68,0
02718,Silly-la-Poterie,32,02,86,3,90,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,100,100,100,100,0
02719,Sinceny,32,02,963,22,1072,NA,NA,NA,NA,NA,0,0,0,95.62,95.52,95.71,95.71,95.9,95.99,95.99,96.08,96.55,0
02720,Sissonne,32,02,946,41,1047,NA,NA,NA,NA,NA,0,0,0,0,24.07,83.29,83.29,83.29,83.29,83.29,83.29,89.88,0
02721,Sissy,32,02,239,7,247,NA,NA,NA,1,NA,0,0,0,97.57,97.57,97.98,98.38,98.38,98.38,98.38,98.79,99.19,0
02722,Soissons,32,02,14673,976,18159,NA,FRTE (AMII),NA,NA,NA,1.54,5.23,5.78,7.54,8.29,13.1,22.02,27.04,32.14,35.39,37.65,43.14,1
02723,Soize,32,02,44,3,47,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,100,100,100,100,0
02724,Sommelans,32,02,24.36,2,26,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
02725,Sommeron,32,02,63,4,67,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,64.18,64.18,65.67,65.67,0
02726,Sommette-Eaucourt,32,02,74,5,85,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,100,101.18,0
02727,Sons-et-Ronchères,32,02,118,5,123,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,99.19,99.19,0
02728,Sorbais,32,02,141,3,144,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,11.11,11.11,11.11,11.11,0
