"","COM","n"
"24711","77335",18
"24712","77336",7
"24713","77337",109
"24714","77338",3
"24715","77339",20
"24716","77340",5
"24717","77341",5
"24718","77343",4
"24719","77344",11
"24720","77345",5
"24721","77347",6
"24722","77348",2
"24723","77349",31
"24724","77350",105
"24725","77352",16
"24726","77353",4
"24727","77354",9
"24728","77355",1
"24729","77357",6
"24730","77358",5
"24731","77359",21
"24732","77360",3
"24733","77361",4
"24734","77363",21
"24735","77365",7
"24736","77366",1
"24737","77368",2
"24738","77369",11
"24739","77370",7
"24740","77371",19
"24741","77372",30
"24742","77373",184
"24743","77374",19
"24744","77376",6
"24745","77377",18
"24746","77378",24
"24747","77379",77
"24748","77380",1
"24749","77381",7
"24750","77382",46
"24751","77383",4
"24752","77384",12
"24753","77385",16
"24754","77386",5
"24755","77387",3
"24756","77388",8
"24757","77389",27
"24758","77390",122
"24759","77392",6
"24760","77393",30
"24761","77394",19
"24762","77397",13
"24763","77398",6
"24764","77399",3
"24765","77400",18
"24766","77401",8
"24767","77403",6
"24768","77404",14
"24769","77405",13
"24770","77406",7
"24771","77407",90
"24772","77408",1
"24773","77409",22
"24774","77410",9
"24775","77411",2
"24776","77412",8
"24777","77413",31
"24778","77414",6
"24779","77415",13
"24780","77416",1
"24781","77417",4
"24782","77418",4
"24783","77419",27
"24784","77420",32
"24785","77421",1
"24786","77423",8
"24787","77424",3
"24788","77425",6
"24789","77426",3
"24790","77427",6
"24791","77428",6
"24792","77429",5
"24793","77430",35
"24794","77431",26
"24795","77432",2
"24796","77433",13
"24797","77434",3
"24798","77435",9
"24799","77436",6
"24800","77437",32
"24801","77438",49
"24802","77439",8
"24803","77440",8
"24804","77441",29
"24805","77442",14
"24806","77443",1
"24807","77444",2
"24808","77445",136
"24809","77446",3
"24810","77447",17
"24811","77448",5
"24812","77449",88
"24813","77450",44
"24814","77451",2
"24815","77453",10
"24816","77454",4
"24817","77455",17
"24818","77456",4
"24819","77457",11
"24820","77458",38
"24821","77459",5
"24822","77460",2
"24823","77461",1
"24824","77462",6
"24825","77463",29
"24826","77464",75
"24827","77465",11
"24828","77466",6
"24829","77467",1
"24830","77468",121
"24831","77469",8
"24832","77470",60
"24833","77471",2
"24834","77472",6
"24835","77473",4
"24836","77474",7
"24837","77475",37
"24838","77476",2
"24839","77477",9
"24840","77478",9
"24841","77479",67
"24842","77480",5
"24843","77481",2
"24844","77482",26
"24845","77483",12
"24846","77484",5
"24847","77485",9
"24848","77486",6
"24849","77487",61
"24850","77490",8
"24851","77492",5
"24852","77493",17
"24853","77494",16
"24854","77495",46
"24855","77496",1
"24856","77498",2
"24857","77500",3
"24858","77501",11
"24859","77504",8
"24860","77506",5
"24861","77507",2
"24862","77508",16
"24863","77509",5
"24864","77510",8
"24865","77511",7
"24866","77512",10
"24867","77513",31
"24868","77514",124
"24869","77515",4
"24870","77516",4
"24871","77517",18
"24872","77518",1
"24873","77519",6
"24874","77520",9
"24875","77521",16
"24876","77522",3
"24877","77523",1
"24878","77524",4
"24879","77525",2
"24880","77526",4
"24881","77527",4
"24882","77528",10
"24883","77529",15
"24884","77530",2
"24885","77531",12
"24886","77532",1
"24887","77533",17
"24888","77534",7
"24889","78003",29
"24890","78005",101
"24891","78006",9
"24892","78007",16
"24893","78009",2
"24894","78010",11
"24895","78013",4
"24896","78015",70
"24897","78020",4
"24898","78029",68
"24899","78030",21
"24900","78031",7
"24901","78033",12
"24902","78034",9
"24903","78036",6
"24904","78043",40
"24905","78048",19
"24906","78049",20
"24907","78050",12
"24908","78053",6
"24909","78057",6
"24910","78062",42
"24911","78068",8
"24912","78070",2
"24913","78071",7
"24914","78073",76
"24915","78076",3
"24916","78077",5
"24917","78082",2
"24918","78084",5
"24919","78087",14
"24920","78089",39
"24921","78090",30
"24922","78092",79
"24923","78096",3
"24924","78104",7
"24925","78107",14
"24926","78108",8
"24927","78113",6
"24928","78117",53
"24929","78118",41
"24930","78120",13
"24931","78123",108
"24932","78124",96
"24933","78125",15
"24934","78126",116
"24935","78128",15
"24936","78133",53
"24937","78138",69
"24938","78140",19
"24939","78143",11
"24940","78146",159
"24941","78147",4
"24942","78152",21
"24943","78158",142
"24944","78160",40
"24945","78162",2
"24946","78163",5
"24947","78164",10
"24948","78165",88
"24949","78168",78
"24950","78171",14
"24951","78172",188
"24952","78185",6
"24953","78188",7
"24954","78189",27
"24955","78190",80
"24956","78192",9
"24957","78193",11
"24958","78196",9
"24959","78202",8
"24960","78206",38
"24961","78208",119
"24962","78209",11
"24963","78217",45
"24964","78220",39
"24965","78224",32
"24966","78227",10
"24967","78230",6
"24968","78231",2
"24969","78233",43
"24970","78234",2
"24971","78236",4
"24972","78237",2
"24973","78238",26
"24974","78239",13
"24975","78242",71
"24976","78245",3
"24977","78246",1
"24978","78251",34
"24979","78255",27
"24980","78261",10
"24981","78262",13
"24982","78263",21
"24983","78264",2
"24984","78265",27
"24985","78267",45
"24986","78269",10
"24987","78276",5
"24988","78278",6
"24989","78281",8
"24990","78283",1
"24991","78285",6
"24992","78289",13
"24993","78290",7
"24994","78291",22
"24995","78296",8
"24996","78297",132
"24997","78299",25
"24998","78300",4
"24999","78302",2
"25000","78305",3
"25001","78307",7
"25002","78310",47
"25003","78311",164
"25004","78314",27
"25005","78317",8
"25006","78320",3
"25007","78321",63
"25008","78322",57
"25009","78324",5
"25010","78325",6
"25011","78327",33
"25012","78329",9
"25013","78334",22
"25014","78335",96
"25015","78337",14
"25016","78343",16
"25017","78344",4
"25018","78346",21
"25019","78349",5
"25020","78350",73
"25021","78354",48
"25022","78356",47
"25023","78358",140
"25024","78361",202
"25025","78362",103
"25026","78364",9
"25027","78366",3
"25028","78367",35
"25029","78368",13
"25030","78372",91
"25031","78380",45
"25032","78381",8
"25033","78382",32
"25034","78383",95
"25035","78384",12
"25036","78389",32
"25037","78391",2
"25038","78396",45
"25039","78397",47
"25040","78398",12
"25041","78401",77
"25042","78402",25
"25043","78403",18
"25044","78404",3
"25045","78406",3
"25046","78407",4
"25047","78410",15
"25048","78413",1
"25049","78415",7
"25050","78416",4
"25051","78417",2
"25052","78418",100
"25053","78420",41
"25054","78423",159
"25055","78431",35
"25056","78437",7
"25057","78439",1
"25058","78440",156
"25059","78442",36
"25060","78443",5
"25061","78444",1
"25062","78451",8
"25063","78455",63
"25064","78460",13
"25065","78464",4
"25066","78465",21
"25067","78466",74
"25068","78470",6
"25069","78472",1
"25070","78474",7
"25071","78475",6
"25072","78478",2
"25073","78481",109
"25074","78484",3
"25075","78486",43
"25076","78490",147
"25077","78497",11
"25078","78498",176
"25079","78499",10
"25080","78501",26
"25081","78502",53
"25082","78503",1
"25083","78505",4
"25084","78506",12
"25085","78513",23
"25086","78516",10
"25087","78517",150
"25088","78520",6
"25089","78522",12
"25090","78524",34
"25091","78528",3
"25092","78530",4
"25093","78531",46
"25094","78536",3
"25095","78537",29
"25096","78545",93
"25097","78548",4
"25098","78550",13
"25099","78551",237
"25100","78557",8
"25101","78558",4
"25102","78559",3
"25103","78561",9
"25104","78562",18
"25105","78564",11
"25106","78565",2
"25107","78567",9
"25108","78569",9
"25109","78571",46
"25110","78575",43
"25111","78576",16
"25112","78586",228
"25113","78588",10
"25114","78590",1
"25115","78591",22
"25116","78597",5
"25117","78601",22
"25118","78605",9
"25119","78609",7
"25120","78615",9
"25121","78616",19
"25122","78618",3
"25123","78620",14
"25124","78621",162
"25125","78623",10
"25126","78624",86
"25127","78638",44
"25128","78640",129
"25129","78642",89
"25130","78643",53
"25131","78644",47
"25132","78646",331
"25133","78647",6
"25134","78650",132
"25135","78653",3
"25136","78655",7
"25137","78668",4
"25138","78672",47
"25139","78674",60
"25140","78677",2
"25141","78681",9
"25142","78683",29
"25143","78686",84
"25144","78688",72
"25145","79001",10
"25146","79002",1
"25147","79003",24
"25148","79004",3
"25149","79005",16
"25150","79007",1
"25151","79008",7
"25152","79009",2
"25153","79010",2
"25154","79012",7
"25155","79013",19
"25156","79014",3
"25157","79015",1
"25158","79016",8
"25159","79018",3
"25160","79019",1
"25161","79020",4
"25162","79022",2
"25163","79023",1
"25164","79024",8
"25165","79025",6
"25166","79027",1
"25167","79029",5
"25168","79030",3
"25169","79031",14
"25170","79032",3
"25171","79034",16
"25172","79035",2
"25173","79038",7
"25174","79042",1
"25175","79043",6
"25176","79045",1
"25177","79046",1
"25178","79047",3
"25179","79048",21
"25180","79049",82
"25181","79050",3
"25182","79054",1
"25183","79055",1
"25184","79056",6
"25185","79057",2
"25186","79058",3
"25187","79059",7
"25188","79060",1
"25189","79061",17
"25190","79062",23
"25191","79063",6
"25192","79064",3
"25193","79066",10
"25194","79068",2
"25195","79069",3
"25196","79071",1
"25197","79074",1
"25198","79076",10
"25199","79077",4
"25200","79078",4
"25201","79079",29
"25202","79080",7
"25203","79081",39
"25204","79083",9
"25205","79084",3
"25206","79085",1
"25207","79086",10
"25208","79087",1
"25209","79088",10
"25210","79089",1
"25211","79090",5
"25212","79091",3
"25213","79092",1
"25214","79094",7
"25215","79095",3
"25216","79096",3
"25217","79100",11
"25218","79101",13
"25219","79102",1
"25220","79103",12
"25221","79104",4
"25222","79106",1
"25223","79109",15
"25224","79111",1
"25225","79112",2
"25226","79114",2
"25227","79115",3
"25228","79116",4
"25229","79117",4
"25230","79118",2
"25231","79119",5
"25232","79120",3
"25233","79121",3
"25234","79122",1
"25235","79123",6
"25236","79124",1
"25237","79125",8
"25238","79126",2
"25239","79127",1
"25240","79128",4
"25241","79129",6
"25242","79130",13
"25243","79131",1
"25244","79132",3
"25245","79133",2
"25246","79134",3
"25247","79135",6
"25248","79136",2
"25249","79137",3
"25250","79139",1
"25251","79140",1
"25252","79141",3
"25253","79142",1
"25254","79144",1
"25255","79145",1
"25256","79147",3
"25257","79148",11
"25258","79149",1
"25259","79150",10
"25260","79152",2
"25261","79154",7
"25262","79156",6
"25263","79157",2
"25264","79159",1
"25265","79160",2
"25266","79161",1
"25267","79162",15
"25268","79163",3
"25269","79164",1
"25270","79166",2
"25271","79170",24
"25272","79171",7
"25273","79172",9
"25274","79173",1
"25275","79174",16
"25276","79175",2
"25277","79176",3
"25278","79177",3
"25279","79178",3
"25280","79179",20
"25281","79180",2
"25282","79183",2
"25283","79184",5
"25284","79185",19
"25285","79188",1
"25286","79189",9
"25287","79190",3
"25288","79191",190
"25289","79195",16
"25290","79196",5
"25291","79198",2
"25292","79199",3
"25293","79201",4
"25294","79202",41
"25295","79204",4
"25296","79207",4
"25297","79208",6
"25298","79209",3
"25299","79210",3
"25300","79211",2
"25301","79212",1
"25302","79213",6
"25303","79214",2
"25304","79215",4
"25305","79216",8
"25306","79217",4
"25307","79218",1
"25308","79219",2
"25309","79220",6
"25310","79222",2
"25311","79223",2
"25312","79225",3
"25313","79226",3
"25314","79229",2
"25315","79230",5
"25316","79231",3
"25317","79235",7
"25318","79236",5
"25319","79238",1
"25320","79239",1
"25321","79242",8
"25322","79243",3
"25323","79244",2
"25324","79246",3
"25325","79249",9
"25326","79251",3
"25327","79252",4
"25328","79253",7
"25329","79254",6
"25330","79255",1
"25331","79256",3
"25332","79257",8
"25333","79258",2
"25334","79259",7
"25335","79260",3
"25336","79261",1
"25337","79263",2
"25338","79264",3
"25339","79265",4
"25340","79267",3
"25341","79268",11
"25342","79270",24
"25343","79271",1
"25344","79273",3
"25345","79274",4
"25346","79276",2
"25347","79277",2
"25348","79278",1
"25349","79279",2
"25350","79280",1
"25351","79281",5
"25352","79283",4
"25353","79284",5
"25354","79285",8
"25355","79286",3
"25356","79289",7
"25357","79290",5
"25358","79292",2
"25359","79293",6
"25360","79295",1
"25361","79297",5
"25362","79298",12
"25363","79299",13
"25364","79300",2
"25365","79301",3
"25366","79302",7
"25367","79303",2
"25368","79304",5
"25369","79307",8
"25370","79308",3
"25371","79309",2
"25372","79310",5
"25373","79311",9
"25374","79313",3
"25375","79314",1
"25376","79316",3
"25377","79318",3
"25378","79319",1
"25379","79320",4
"25380","79321",4
"25381","79322",12
"25382","79325",2
"25383","79326",7
"25384","79329",38
"25385","79330",4
"25386","79331",1
"25387","79334",12
"25388","79335",5
"25389","79337",6
"25390","79338",2
"25391","79339",14
"25392","79341",1
"25393","79342",10
"25394","79345",4
"25395","79347",4
"25396","79348",4
"25397","79350",2
"25398","79351",8
"25399","79354",4
"25400","79355",17
"25401","79357",1
"25402","80001",109
"25403","80002",1
"25404","80003",2
"25405","80004",1
"25406","80006",1
"25407","80008",5
"25408","80009",4
"25409","80010",14
"25410","80011",12
"25411","80013",9
"25412","80016",40
"25413","80017",3
"25414","80019",3
"25415","80020",3
"25416","80021",342
"25417","80022",1
"25418","80023",1
"25419","80024",3
"25420","80025",1
"25421","80028",3
"25422","80029",1
"25423","80031",3
"25424","80033",2
"25425","80034",2
"25426","80036",2
"25427","80038",2
"25428","80039",6
"25429","80043",2
"25430","80044",2
"25431","80045",1
"25432","80047",2
"25433","80048",1
"25434","80049",1
"25435","80050",2
"25436","80051",2
"25437","80052",1
"25438","80054",2
"25439","80055",1
"25440","80058",1
"25441","80060",1
"25442","80062",4
"25443","80063",4
"25444","80064",1
"25445","80065",1
"25446","80068",2
"25447","80069",2
"25448","80070",4
"25449","80071",6
"25450","80076",2
"25451","80077",1
"25452","80080",1
"25453","80081",2
"25454","80082",2
"25455","80083",2
"25456","80086",2
"25457","80087",1
"25458","80088",3
"25459","80089",1
"25460","80090",1
"25461","80092",4
"25462","80093",7
"25463","80094",2
"25464","80096",4
"25465","80097",1
"25466","80098",1
"25467","80100",1
"25468","80101",3
"25469","80102",1
"25470","80103",1
"25471","80105",2
"25472","80106",1
"25473","80107",4
"25474","80108",1
"25475","80110",1
"25476","80112",3
"25477","80113",1
"25478","80114",1
"25479","80115",1
"25480","80116",2
